userid,1,2,3,4,5,target
C-2022-1_U59,"""What can be done with visualization? → Visualization of fluorescent components of objects Visualization of reflected sounds Road profiling system Visualization of legal reference relationships
What is visualization? → What to do in a diagram that intuitively understands data *Note: It is necessary to select the appropriate one according to the purpose and conditions.
[Bar graph] A diagram that expresses values ​​with the height of bars [Bar graph + error bars] Can express the degree of data scattering [Histogram] A diagram that shows the number of times (frequency) that data was observed for each section
[Box plot] Simple representation of data distribution with maximum value, minimum value, and quartile [Pie chart] Diagram representing flame area ratio [Line graph] Trend of change between data points effective when grasping
Numericalization of relationships [undirected graph] Represents relationships between data with points (nodes) and edges (edges)　In contrast, in a directed graph, the edges have a direction and can represent the direction of the relationship
[Scatter diagram] Representing data as a set of points on a plane When representing data of 4 dimensions or more? Reduce the number of elements Create multiple scatter plots
Looking at the data leads to policy decisions for the next analysis.""","""I was able to re-understand the visualization of data that I had learned ""somehow"" in information classes in high school.
I was able to learn new methods of expression called undirected and directed graphs.""",,,,-3
C-2022-1_U6,"""Visualization is the process of making diagrams that can be intuitively understood from a huge amount of data with many examples and attributes. There are various methods of visualization. It is important to devise ways to make it easy to see colors, etc. Also, if there are more than 3 elements, it will not be possible to represent them correctly on a plane, so multiple scatter plots will be used, and the data will be scattered mathematically. It is necessary to devise methods such as discovering and visualizing directions.By visualizing these data, data analysis becomes easier.""","""I learned that when there are many elements, I can use mathematics to represent them while preserving the scatter of the data.
I was able to understand that the impression is different depending on how the graph is written, such as the width of the bottle, the expression of the pie chart, and whether to use colors. """,,,,-3
C-2022-1_U61,"""Beyond Vector""","""An idea that is different from vectors, and how to make computers understand with tables and graphs""","""Uses of pie charts""",,,-3
C-2022-1_U62,,,,,"""I found it interesting to quantify friendships. I learned that various things can be converted into data.""",-3
C-2022-1_U63,,,,,"""Some graphs have unique characteristics, while others have similar characteristics, so I wanted to make sure I understood in what context each would be used.""",-3
C-2022-1_U64,"""An example of an intuitive diagram of the data
The right chart for the data you want to represent
Data visualization allows analysis""",,"""I didn't understand why the scatterplot matrix was a matrix""",,,-3
C-2022-1_U65,,,"""I couldn't quite understand the specific example of visualizing multidimensional data by reducing the number of elements.""",,,-3
C-2022-1_U66,,"""Visualization is an intuitive picture of data
Visualization is necessary because it is difficult to grasp the huge amount of data
When visualizing, grasp what kind of effect each visualization method has and when to use it so that inappropriate visualization does not create misunderstandings or give the impression of dishonesty.
A bar graph is a diagram that expresses values ​​using the height of bars, and is effective for comparing numerical data. The spread of the data can be expressed by the standard deviation with error bars. The origin of the vertical axis of the bar chart should not be chosen arbitrarily.
A histogram is a bar graph that expresses ""frequency (number of times)"", and is a diagram summarizing the number of times data was observed for each interval. Effective for examining data distribution. It should be noted that the bin width makes a big difference in appearance.
A boxplot is a simple representation of the data distribution using the maximum value, minimum value, and quartiles, and is effective for comparing data distributions.
A pie chart is a diagram that displays the ratio by the area of ​​a circle, and it is effective for grasping the ratio of each data to the whole data. 3D pie charts are easy to misunderstand because they look three-dimensional and have different size relationships.
A line graph is a diagram in which data points are connected by straight lines, and is effective for grasping trends in changes between data points. It is inappropriate to connect irrelevant data with lines, since lines in line graphs are intended to interpolate between points that were not observed. When comparing line charts, the range and width of the vertical axis must be the same.
An undirected graph is a diagram that expresses the relationship between data using points (nodes) and edges (edges), and is effective for understanding relationships and connections between data. You can make it easier to see by devising a method of arranging the points.
A directed graph is a graph with oriented edges. Combining colors and maps with a directed graph makes it possible to express locations by nodes, directions of people's movements by edges, and the amount of people's flow by colors.
A scatter diagram is a diagram that expresses data as a set of points on a plane, and is effective when you want to grasp the trends of two types of data at the same time. Many values ​​can be visualized by coloring them. By changing the shape and size of the dots, more information can be visualized at the same time. However, when the number of data is enormous, the scatter plot becomes unsuitable.
A heat map (two-dimensional histogram) is a diagram that expresses numerical values ​​by color, and is effective when examining what values ​​exist in two types of data. Even with the same data, impressions and views differ greatly depending on the color settings of the heat map. By combining it with a map, if it is geographical information, it is effective to overlay it on the map.
If 1 data = 2 dimensions, a scatter chart is the best, but even a scatter chart that summarizes data with more than 3 types of elements cannot express the data distribution. Therefore, if the number of elements can be reduced and the data can be expressed with two types of elements, it can be visualized. A scatterplot matrix can be created by combining elements by two to create multiple scatterplots to visualize more than two elements.
By looking at the visualized data, it leads to policy decisions for the next analysis.
""",,"""Nothing in particular.""",,-3
C-2022-1_U68,"""Visualization is to make data intuitively understandable. Bar graphs are effective when comparing numerical data.In addition, error bars can be added to express the spread of data with standard deviation. Histograms are useful for examining the distribution of data, and pie charts are useful for understanding the proportion of each piece of data in the total data.""",,,,,-3
C-2022-1_U69,,,,"""In my high school geography class, I learned how to use a triangular graph to show the ratio of primary, secondary, and tertiary industries in each country. Are you visualizing the Also, is it possible to visualize three or more elements by making good use of triangular graphs? ""","""When I heard the word ""distance"", the only thing that came to my mind was the Euclidean distance, so I found it interesting that there are other ways to express distance. I think it would be good to have a deeper understanding if we consider whether is appropriate.""",-3
C-2022-1_U7,"""Data visualization is done when it is difficult to grasp a huge amount of data. It is necessary to choose a bar graph, histogram, box chart, pie chart, line graph, etc. according to the purpose of what you want to know about the data. .""","""I now know which graph to use to visualize the data.""",,,"""There are so many different types of data visualization, and I think you can understand the relationships between data simply by using different graphs depending on the purpose.""",-3
C-2022-1_U70,"""In today's class, we learned about data visualization. In order to make the most of the collected data information, it is important to adopt an appropriate visualization method. When visualizing, we must be careful not to distort and convey information, as this can lead to misunderstandings and illusions. There is, so be careful. When the amount of data is huge, it is good to use a heat map.""",,,,"""I felt that mathematics skills and knowledge are greatly involved in data visualization, and I was motivated to study mathematics because the mathematics I had learned so far was unexpectedly useful for the world. Visualization methods. There is no absolute correct answer for , so I thought it would be terrifying to be able to easily twist the data to my advantage.""",-3
C-2022-1_U72,,"""Choose the right chart depending on how you want to use the data.""",,,,-3
C-2022-1_U73,"""Visualization is to make data into a diagram that can be intuitively understood, and it is necessary to select an appropriate one according to the purpose and conditions. Bar graphs are suitable for comparing numerical data, and differences in the display of the vertical axis Be careful because you can change the impression as much as you want.A histogram is a bar graph that shows the frequency, and it is useful to find out what values ​​are present.Note that the appearance changes greatly depending on the bin width.The boxplot is Useful for comparing data distributions.The median value is less affected by outliers than the mean.Pie charts are useful for showing percentages.Line charts are useful for understanding trends in data changes.Relationships It is inappropriate to connect data without lines with lines.When comparing line graphs, the range and width of the vertical axis should be the same.Undirected graphs are effective for understanding relationships and connections between data.Directed graphs are A graph with a strange orientation.Scatter charts are useful for understanding the trends of two types of data at the same time.Heat maps are useful for finding out what values ​​are in two types of data.You can set as many colors as you want Your impression will change.""","""It is necessary to select an appropriate expression method according to the purpose and conditions. The impression given to the other party can be changed as much as possible depending on how the data is presented.
I was able to understand the role of each visualization method. ""","""I didn't quite understand the French bread analogy.""",,"""It is necessary to be careful whether the data is represented appropriately, and if you do not pay attention to the data created by others, misunderstandings will occur. I was able to understand the role of each visualization method, so I want to be able to use it well. It felt like a review of what I had learned in high school and middle school.""",-3
C-2022-1_U76,"""The ability to visualize data by graphing it. About the features and points to note for each graph.""",,,,"""Most of today's content was something I had learned up until high school, so it wasn't particularly difficult.""",-3
C-2022-1_U78,"""Visualization is to make data into diagrams that can be understood intuitively, such as graphs. It is important to use different types of graphs depending on the purpose. It is difficult to visualize data in three or more dimensions, so Compressing the dimensions in the direction of high scatter is a good idea.The width of the graph can make the data look good, so be careful.""","""Outliers are data with extreme values ​​that are likely to be measurement errors. Error bars represent the spread of data by standard deviation = √ variance.""",,"""Do you also compress the visualization of high-dimensional data, such as 1 million dimensions, to 2 dimensions?""","""I thought it was revolutionary that the dimensions of the data could be compressed.""",-3
C-2022-1_U79,,"""I understood that the impression of data can change depending on how the vertical and horizontal axes are plotted on a graph, the bin width of histograms, and how to draw pie charts.""",,,"""The visualization methods were all familiar to me, but I was able to learn how to use them to interpret the data.""",-3
C-2022-1_U80,"""Benefits of digitizing and visualizing data and attention to expression methods
3D pie charts aren't very good""",,,,,-3
C-2022-1_U81,"""How to Visualize Data and Relationships and Points to Note""","""I was able to reconfirm the effectiveness and advantages of each graph.""","""In the second half, visualization of multi-dimensional data was a bit difficult.""",,"""The final exam is approaching, so I'd like to hold down today's content today and review the previous content.""",-3
C-2022-1_U82,,,,,"""Visual information and diagrams are necessary to get a rough idea of ​​data trends. Visualization makes this possible, but if done incorrectly, the collected data will be ruined."" I learned that it is very important to clarify what your purpose is and what you want to express, and then choose a method that suits that purpose. Axis settings and width are important to show, so when I create a graph, I will remember the methods and precautions I learned today.""",-3
C-2022-1_U83,"""There are many types of graphs for visualizing data and relationships, depending on what you want to visualize.""",,,,"""It was interesting because the first class was about visualization, which can be learned in arts and crafts.""",-3
C-2022-1_U85,,,"""Criteria for choosing visualization methods that are difficult to judge""",,"""The charts and graphs we see in our daily lives are very familiar because they visualize certain data.""",-3
C-2022-1_U86,"""About images""","""I learned a little bit about the image system""",,,,-3
C-2022-1_U87,"""In this class, we learned about visualization. Visualization is the ability to intuitively understand data by putting it together in a table.""",,,,"""It's getting harder and harder and I'm starting to feel like the test is dangerous
""",-3
C-2022-1_U88,"""It is difficult to decipher the relationships between numbers at a glance just by summarizing the numbers in a table. Therefore, it is effective to visualize and make them easier to see. In addition, we use different types of visualization to convey information as accurately and quickly as possible. You have to make an effort.""","""I was able to understand the merits of visualization and points to be aware of when doing so. I also understood the characteristics of each visualization method.""",,,,-3
C-2022-1_U89,"""In this class, we learned about data visualization. Data visualization is to create a diagram that allows you to intuitively understand the data. Visualization makes it easier to understand data trends.There are various ways to visualize, but it depends on what kind of diagram you use and what kind of diagram structure you use. Care should be taken to choose the right visualization, as it changes the way the data looks and makes it difficult to see the correct trends in the data. , which is effective for comparing numerical data.In addition, there is also an error bar, which shows the degree of dispersion of data by standard deviation, and is more effective when used together.Setting the axis of the graph, etc. Depending on the data, the appearance of the data changes, so it is possible to show the data arbitrarily.Histograms are bar charts that represent the frequency of bar charts.It is effective when examining the distribution of data.This is also In addition, it may not be possible to analyze the data correctly depending on the classification of the class value of the graph, which is called the bin width.In addition, the box plot can be used to simplify the data distribution with the maximum value, minimum value, and quartiles. The data distribution is easy to compare.The pie chart is a pie chart.It is effective in understanding the ratio of each data to the whole data.The 3D pie chart has a flat surface area It is important to note that it may look different from when .A line graph is a diagram that connects data points with straight lines.It is useful for grasping the trend of change between data points.Unrelated It is inappropriate to connect data as a line graph.When comparing line graphs, the range and width of the vertical axis should be the same.There are undirected graphs and directed graphs as a means of visualizing relationships.Undirected graphs are points and points Represents the relationship between data with edges.It is effective for understanding the relationship and connection between data.A directed graph is a graph in which the edges are oriented.The direction of the data relationship is specified.What is a scatter diagram? It is a diagram that expresses data as a set of points on a plane.It is effective when you want to grasp the trends of two types of data at the same time.If the number of data is too large, it will be difficult to demonstrate the effect.Also, a two-dimensional heat map There is a histogram.It is a figure that expresses numerical values ​​by color.It is also necessary to pay attention to color settings.For visualization of multidimensional data, elements of more than three types cannot be displayed directly. Therefore, there is a method of visualizing by reducing the number of elements. """,,"""As for the visualization of multi-dimensional vector data at the end, there were some parts where I did not reach 100% understanding, so I would like to review it.""",,,-3
C-2022-1_U9,"""Data Visualization
Use diagrams, use graphs""","""Understand what each figure and graph can do""",,,"""I think there will be opportunities to create graphs and other things in the future, so I would like to learn all the visualization methods.""",-3
C-2022-1_U90,"""Vectors, the relationship between vectors and linear algebra, vectors are combinations of data. Distance axioms, (distance is what satisfies non-degenerateness, symmetry, and triangular inequality) Similarity is the opposite concept of distance. Distance between data, Euclidean distance, Manhattan distance (city block distance, distance that cannot be turned), max distance (emphasis on minor differences), edit distance (variable sequence lengths, minimum number of times, generalized Hamming distance) cosine analogue Every time""",,,,,-3
C-2022-1_U91,"""There are many ways to visualize data, depending on how easy it is to see.""","""Scatter charts are not suitable for large amounts of data
Reduce elements for multidimensional data visualization""",,"""As a user of the 3D pie chart, is it possible to use the fact that the numbers are the same but the visible sizes are different?""","""You should choose the visualization method that is easiest for the viewer to see""",-3
C-2022-1_U92,"""By visualizing the data, we can see trends in a huge amount of data.""","""I understand the need for visualization.""",,,"""I was happy because I got a perfect score on the quiz.""",-3
C-2022-1_U93,"""Visualizing data makes it easier to analyze more intuitively.
There are various visualization methods. ""","""It's not enough to just visualize, it can be misleading if you don't choose the right method.""",,,,-3
C-2022-1_U94,"""In some cases, the way it is conveyed changes depending on how it is displayed, such as setting the pin width of a bar graph.""","""I learned the benefits of various graphs for data visualization.""",,,"""It is important to use various graphs according to the information you want to convey.""",-3
C-2022-1_U95,"""When visualizing data, you should use a method that matches the characteristics of the data.""","""Mathematics is very important for data visualization.""",,,,-3
C-2022-1_U96,"""Visualization is the act of making invisible data intuitively understandable. Visualization makes it easier to understand data. Visualization is done using graphs, etc. Change the graph used depending on the purpose and conditions. There are bar charts, scatter charts, hypergraphs, etc. When there are three or more elements, remove prime numbers and select two at a time and convert them to data.""","""I learned the characteristics and uses of various graphs.""","""I didn't really understand the expression of the spread of data.""","""Isn't it possible to express the scatter plot of the three elements neatly by making a three-dimensional graph?""","""It was good to know many graph types.""",-3
D-2020_U13,"""I learned about types of digital filters""","""I found that there are many types of filters""",,,,1
D-2020_U2,,"""I was able to design an FIR filter.""","""Nothing in particular.""","""Nothing in particular.""",,1
D-2020_U25,,"""Filter Design""",,,,1
D-2020_U29,,,,,"""In the last class, I thought the content was quite difficult, but I managed to understand it.""",1
D-2020_U3,"""filter""",,,,,1
D-2020_U31,"""Filters include LPF, HPF, BPF, and BSF, and there are two filter types: IIR and FIR.
A filter with a linear phase characteristic is represented by a linear function.
FIR filters can be designed by the window function method. ""","""Types and types of filters. How to design FIR filters.""",,,,1
D-2020_U36,,"""I was able to understand the types and types of filters.""",,,,1
D-2020_U39,"""Digital Filter""","""I learned about filter design and filter types.""",,,"""Each filter has its advantages and disadvantages, and I wanted to fully understand them.""",1
D-2020_U40,"""About digital filters""","""Types of digital filters and their design""",,,,1
D-2020_U41,,"""Low Pass Filter, High Pass Filter""",,,,0
D-2020_U47,,"""I was able to understand how fast Fourier transform works""",,,,0
D-2020_U48,,,"""I didn't quite understand why the infinite impulse response could not achieve linear phase""",,,1
D-2020_U50,"""I learned about the types of digital filters and how to design them.""","""Filters are divided into low bandpass filters, high bandpass filters, bandpass filters, and bandstop filters according to the frequency range that they pass or do not pass. Digital filters include IIR filters and FIR filters. Yes, if the frequency phase delay is the same, the waveform will not be distorted even if it is filtered.
""",,,,0
D-2020_U52,,,,,"""As for filters, I had learned about their properties in other lectures and actually designed and measured them using electronic circuits, so the content was not that difficult.""",1
D-2020_U53,"""Digital Filter Design""",,,,,-3
D-2020_U57,"""You can choose what can be passed through the filter from low range, high range, and band""","""Understanding Digital Filters""",,,"""Thank you for the online class""",-1
D-2020_U62,,,,,"""Today was the final lecture. I was able to answer the final confirmation test well, and I feel that I was able to solidify my understanding of this field by seriously working on my daily assignments and taking notes. .""",0
D-2020_U66,"""Concept of Digital Filter Design""","""Usefulness of Inverse Discrete-Time Fourier Transform in Digital Filters""",,,,1
D-2020_U9,"""By performing signal processing with a digital filter, it is possible to pass or block only signals in a fixed frequency range, which helps reduce noise.
Filter design begins with determining the frequency characteristics of the filter. """,,,,"""I want to deepen my understanding of new words such as window function and linear phase.""",-1
D-2021_U100,"""A filter works to divide the frequency range of a discrete-time signal into a passband and a stopband. The boundary frequency at that time is called the cutoff frequency. Filters include low-pass filters, high-pass filters, band-pass filters, There are band-stop filters.There are also IIR filters and FIR filters as filter types.The former can be realized as a filter with a low order, but has the disadvantage that it is difficult to achieve a linear phase.The latter is always stable and has a linear phase design. However, it has the drawback of requiring a high-order filter to achieve a steep frequency characteristic. It refers to the characteristics of
A window function is used in the design of FIR. The procedure is as follows. (1) Find the desired amplitude characteristics. (2) Find the impulse response. (3) Extract a finite number of impulse responses by multiplying by a window function. (4) Satisfy causality. ⑤Perform the discrete Fourier transform of h(n) and check the filter characteristics.
The Gibbs phenomenon is a problem in ③. The Gibbs phenomenon is a phenomenon in which a vibration waveform occurs near the cutoff frequency. Since this is not desirable as a characteristic of the filter, the ripple is suppressed with an appropriate weighting function. """,,"""I didn't understand the window function.""",,,1
D-2021_U101,"""Filter Design, Window Function, Linear Phase""","""In FIR filter design, I learned for the first time that once a low-pass filter is designed, it can be changed to a high-pass, band-pass, or band-stop filter by changing variables.""",,,"""I think that the design of filters will be useful knowledge in the future, so I wanted to study hard.""",1
D-2021_U102,,"""I was able to obtain the impulse response of the filter and the frequency characteristics of the filter""",,,,1
D-2021_U103,"""I learned about types of filters and their characteristics""","""Designing a filter requires a certain amount of steps, and I found that various methods such as discrete time Fourier and discrete Fourier are used.""",,,"""Since the previous contents are being used more and more, I felt that it was necessary to review the parts that were about to be forgotten.
""",1
D-2021_U13,"""A filter can be used to extract a discrete-time signal in a certain frequency band.
When using a filter, it is necessary to select a filter that has a low dimension and a linear phase so that the waveform is not distorted. """,,,,,1
D-2021_U14,,"""Digital Filter""","""FIR Filter Design""","""I didn't quite understand what I wanted to do in the second half of the FIR filter design.""","""It was easy to understand except for the part written in the question.""",1
D-2021_U15,"""Understanding Types of Digital Filters""","""I was able to understand the types and properties of digital filters. I also learned how to use window functions to take advantage of them.""",,,"""Since we will be using the discrete Fourier transform, I would like to thoroughly review it.""",1
D-2021_U16,,"""I was able to understand the types, characteristics, and design methods of filters.""","""I didn't understand why linear phase is difficult to achieve with IIR and possible with FIR.""",,"""I knew about filters to some extent, but it took me a while to understand linear phase and filter design because it was my first time.""",1
D-2021_U17,,,"""I understood the story about linear phase characteristics, but I didn't understand the diagram of linear phase characteristics.""",,"""The appearance of the introduced window function was more similar than I expected.""",1
D-2021_U19,,,"""I didn't quite understand the window function""",,"""I'm glad I understood filters better than before""",1
D-2021_U20,"""Types of Filters, FIR and IIR, Specific Filter Design Methods""","""I could understand the design method of FIR filters using the window function method.""",,,"""I got the impression that it was a comprehensive summary of what I had learned so far.""",1
D-2021_U21,"""About digital filters""","""Digital filters include IIR filters and FIR filters.""","""It was difficult to design the filter.""",,"""I now know what kind of filters you often see in experiments.""",1
D-2021_U22,,"""I learned that there are various kinds and types of digital filters. I learned the procedure for designing FIR filters.""","""The window function was a bit difficult.""",,"""I found it interesting to gradually connect what I've learned so far. I want to be more aware of the connections when I create a knowledge map next week.""",1
D-2021_U23,,,,,"""It was the most familiar and easy to understand part of digital signal processing.""",1
D-2021_U28,,,,"""Nothing in particular.""","""It was a difficult place that didn't make sense both theoretically and intuitively.""",1
D-2021_U30,,"""I learned about the types of filters and the calculations required to create them.""",,,"""When I look at the whole thing, I don't know what to do and I feel like giving up, but when I look at each small unit, I feel that what I've learned so far is useful and how knowledge can be connected.""",1
D-2021_U31,,,"""I couldn't plot the amplitude response for exercise 11-2""",,"""I want to cherish reviewing the parts of the exercises that I couldn't solve.""",1
D-2021_U32,,,,,"""It was good because I was able to understand the contents of this time well.""",1
D-2021_U34,"""A low-pass filter is important for digital filters""","""Fourier transform""",,,"""It was easy to understand""",-1
D-2021_U40,"""I learned about the types and structures of filters.""","""About types and types of filters""","""About Linear Phase""",,"""I couldn't understand linear phase, so I want to review it myself after class.""",-1
D-2021_U41,"""Kinds, Types, Designs, Gibbs Phenomenon, Window Functions of Digital Filters""",,"""window function""",,,1
D-2021_U46,,"""A filter with linear transfer characteristics does not change the waveform of the synthesized signal after passing through the filter.
The higher the order of the filter, the closer to the desired frequency characteristic, but the amount of calculation increases. ""","""around the window function""",,,1
D-2021_U48,"""About digital filters""","""About functions (window functions) that determine filter characteristics and impulse responses""",,,,1
D-2021_U50,,"""There is a window function method in the design method of filters""",,,,1
D-2021_U56,,,,,"""I felt that there were many new things to learn, so I want to review and establish them.""",1
D-2021_U61,,,,"""Nothing in particular.""",,1
D-2021_U62,"""Digital filters and their types. Procedures for implementing IIR and FIR filters. Gibbs phenomenon and window functions.""","""Method of realization using concrete method of FIR filter.""",,,,1
D-2021_U63,,"""Noise reduction filters include lowpass, highpass, bandpass, and bandstop """,,,"""I felt that I had learned something in this class because I was able to obtain impulse responses, obtain phase responses and amplitude responses, and create diagrams.""",1
D-2021_U64,,"""Digital Filter""",,,"""I was able to think about digital filters while using practice examples.""",1
D-2021_U67,"""Digital Filter""",,,,,1
D-2021_U69,"""On noise reduction digital filters, digital filters, linear phase, and window functions.""",,"""I had a hard time understanding the diagram of the Gibbs phenomenon.""",,"""Unlike last time, this time it was easier to understand because it was explained in words rather than using formulas. Especially the FIR filter design procedure was easy to understand. I would like to check the materials so far.""",1
D-2021_U70,"""About the design of digital filters, the window function method, etc.""",,,,"""As the number of classes increases, I tend to forget the previous ones, so I would like to review them as needed.""",1
D-2021_U72,,,,"""I don't understand the design process of FIR filters at all.""","""I couldn't understand the design of the FIR filter at all, so I looked it up on the library LGC, etc., and if I could understand it, I would like to post a summary article on the library LGC.""",1
D-2021_U73,,"""I was able to understand the types of digital filters.
I was able to understand the Gibbs phenomenon. """,,,"""Finally, the lecture-style class was the last. It was a content that incorporated the theoretical content that I had learned so far into a practical method for actual digital signal processing.
I wanted to organize my notes neatly so that I could easily review them later so that I could remember them properly when I needed to use them.
I would like to carefully create knowledge maps from the next time onwards. """,1
D-2021_U74,,,"""I didn't understand why window function suppresses ripples at discontinuities.""",,"""There was a lot of new knowledge, so I want to review thoroughly.""",1
D-2021_U75,"""Description of digital filters, understanding of window function methods.""",,,,,1
D-2021_U76,"""Use a filter to control whether or not to pass a specific frequency range.
Ideal filters are difficult to realize (linear phase, Gibbs phenomenon).
By devising the window function, the ideal can be approached. """,,"""I'm not confident in my answers for the exercises.""","""is not""","""I was slow to start the assignment.""",1
D-2021_U77,"""Noise elimination digital filters include low-pass filters, high-pass filters, band-pass filters, and band-stop filters.
Types of digital filters include IIR (Infinite Impulse Response) filters and FIR (Finite Impulse Response) filters. """,,,,,1
D-2021_U78,"""There are four types of noise reduction digital filters: low-pass, high-pass, band-pass, and band-stop filters. There are also two types: IIR and FIR. FIR filters are designed according to the desired frequency. Determine the impulse response that achieves the characteristics.""",,,,,1
D-2021_U79,"""Filter topic""","""I was able to understand the types and types of filters.""","""Whether or not the Gibbs phenomenon occurs due to the window function, and whether a specific calculation is required.""",,"""I felt that the class was full of content such as impulse responses that I had learned so far.""",1
D-2021_U81,"""Types of filters and their characteristics.""","""How to design FIR filters.""","""Linear phase.""",,,1
D-2021_U82,"""Digital Filter Design""","""There are IIR and FIR digital filters. FIR can be designed in linear phase.
It is possible to design an FIR filter by calculating the impulse response from the amplitude characteristics, calculating the window function, and shifting it in the time direction. ""","""I wondered how to make an IIR filter""",,,1
D-2021_U83,,"""Various filters""",,,"""I had only heard of window functions, but this lecture made me understand what they mean.""",1
D-2021_U84,,"""I know what kind of filters there are and how to design FIR filters""","""I didn't really understand in what situations linear phase should be considered.""",,"""There was a little more content, but it was easy to understand because of the many calculations I've used so far.""",1
D-2021_U85,,"""I understand the characteristics of IIR filters and FIR filters.""",,,,1
D-2021_U86,"""Types of digital filters include low-pass filters, high-pass filters, band-pass filters, and band-stop filters. If the filter order is large, the amount of computation increases.""","""I found the window function""",,,,1
D-2021_U87,"""This time, I learned about digital filters. They process signals with arbitrary passbands and stopbands. I learned how to make them and their characteristics.""","""I was able to learn about the types of filters and their contents, the window function method and its window function.""",,,,1
D-2021_U88,,,"""I didn't understand what a window function was.""",,,1
D-2021_U89,"""In the design of FIR filters, the characteristics can be confirmed by narrowing down the infinite number of impulse responses to a finite number using a window function and performing the discrete Fourier transform with the value of negative time set to zero in order to satisfy the causality. .

""",,,,"""I was able to understand this class, but I couldn't solve the exercises, and I felt that I was about to forget the content so far, so I'm thinking of reviewing the materials from the previous class.""",1
D-2021_U90,,"""I found out that there are llR filters and FLR filters for digital filters.""","""I didn't quite understand the design of the FLR filter.""","""Are you going to change it to an FLR filter?""",,1
D-2021_U91,"""Filter Design""","""Filter type""","""The window function is delicate""",,,1
D-2021_U93,,,,"""I wondered why they were named Hanning window, Hamming window, Blackman window, etc.""","""Until now, I've only been doing calculations such as the Fourier transform, and I wasn't quite sure what digital signal processing was, but I was able to learn things like transform filters, and I think I was able to learn something like that this time.""",1
D-2021_U96,,"""Determining the impulse response from the filter's spectrum using the inverse discrete-time Fourier transform.
Deriving the spectral characteristics of the filter from the difference equation of the filter. """,,,,1
D-2021_U97,,"""The frequency response of the filter was obtained.""",,,,1
D-2021_U99,"""Using a filter makes it possible to extract only signals in a specific frequency band from the input signal.
There are low-pass filters, high-pass filters, pass filters, block filters, etc., and you can control the signal when you want to extract the desired data according to the processing.
""","""In terms of window functions, I found the names of Hanning and Hamming similar and confusing.
I was able to understand the types and types of filters and the procedure for obtaining their respective responses. ""","""I didn't quite understand the difference between X(Ω) and X(e^jΩ).""",,,1
D-2022_U1,,,"""window function""",,"""I found it difficult""",0
D-2022_U14,"""Using a digital filter separates the frequency components that are passed and the frequency components that are blocked.
""",,,,"""There are two types of digital filters, the infinite impulse response filter and the finite impulse response filter, and we found that each has advantages and disadvantages.
Also, I was able to understand how the types of digital filters LPF, HPF, BPF, and BSF work specifically. """,1
D-2022_U21,"""On filter design.""",,"""There are Hanning window, Hamming window, and Blackman window as representative window functions, and they look almost the same, but I didn't know what their advantages and disadvantages were.""","""I have a question about (3) that I didn't understand.""","""After the last class is over, the rest is a report, so I will try to research in detail and summarize it.""",1
D-2022_U24,"""Characteristics of Digital Filters""",,,,,1
D-2022_U25,"""Digital filters divide the frequency range of a signal into two sections. There are IIR filters and FIR filters, each of which has advantages and disadvantages. The window function method approximates the infinite-length impulse response of the ideal low-pass currency filter with a finite interval. , FIR filter design by determining the impulse response of the filter.The Gibbs phenomenon is a phenomenon in which an oscillating waveform occurs near the cutoff frequency due to truncation processing depending on the window function.","""Noise reduction digital filters include low-pass, high-pass, band-pass, and band-stop filters.""","""I didn't understand the design of the FIR filter.""",,,1
D-2022_U26,,,"""I didn't know how the synthesized waveform would change after passing through the filter due to the Gibbs phenomenon.""","""Is the llR filter ever used in practice?""",,1
D-2022_U27,,,"""I didn't really understand the Gibbs phenomenon.""",,,1
D-2022_U28,"""Digital Filter Design Method, Ideal Digital Filter Types""","""Digital filter design method, difference between IIR and FIR, window function""",,,"""I felt that I had reached a milestone when I finally understood to some extent how to make a digital filter. Just after this lecture, another lecture was about moving average filters, and filters are used in various situations. I could feel it, so I want to be able to actually use it instead of just learning it.""",1
D-2022_U29,"""Filter Design, Advantages and Disadvantages of IIR Filters and FIR Filters""","""Specific design method for FIR filters
About window functions
What is linear phase?""",,,"""I learned that a transfer function, which I had vaguely understood until now, can be realized as a filter, and I felt familiar with it.""",1
D-2022_U30,,,"""Linear phase was a little difficult.""",,"""I want to review the linear phase. Also, the class is about to end, so I want to review the whole for the report.""",1
D-2022_U32,,,,,"""It was like a compilation of all the mathematical stories I've learned.
I still make a lot of mistakes in my calculations, so I thought I'd like to review them and make use of my calculations in filter design.""",1
D-2022_U35,"""A filter separates the frequency section of a discrete-time signal into sections that are passed and sections that are not passed. A window function is a function that applies an appropriate weighting function when truncating the impulse response to remove discontinuities. It is possible to suppress the phenomenon that causes the vibration waveform of","""I was able to understand the design method of FIR filters""",,,"""I was able to understand better by actually obtaining the amplitude and phase responses in the exercises.""",1
D-2022_U36,"""Digital filter. There are FIR and IIR, FIR design.""",,,,,1
D-2022_U38,"""I learned how to design digital filters.""","""I learned how to design digital filters.""",,,"""I understood the contents of this class roughly, but there were some things I didn't understand, such as window functions, so I felt that I needed to look back.""",1
D-2022_U39,"""Digital filters include IIR filters and FIR filters.
A filter with a linear phase characteristic does not change the waveform of the synthesized signal after passing through the filter.
There are methods such as the window function method in the design of FIR filters.""",,,,,1
D-2022_U40,,"""Types of digital filters, linear phase systems. There are IIR type and FIR type digital filters. Impulse response of filters""","""About Window Functions""",,,1
